sim_id,sim_name,grid,f,beta,M,theta,seed,classification,lambda_W,lambda_W_err,t_frag,t_radial,N_peaks,peak_significance,sigma_lw,contrast,radial_collapsed,radial_width_frac,f_transition,phase,t_J,priority
P2_0428,supercritical_f1.8_beta1.0_M2.0_theta60_seed2,oblique_theta60,1.8,1.0,2.0,60.0,2,COLLAPSED,,,13.981725662216538,1.5199711911958105,9,4.624,0.1542,75.72586630004949,False,0.4589,1.5325,2,0.7453559924999299,2.0
P2_0429,supercritical_f2.0_beta1.0_M2.0_theta60_seed1,oblique_theta60,2.0,1.0,2.0,60.0,1,PARTIAL,1.024611230308777,0.30738336909263314,11.529153690989874,1.2197591975467943,8,4.164,0.1901,36.797441097913705,True,0.2439,1.5325,2,0.7071067811865475,2.0
P2_0430,supercritical_f2.0_beta1.0_M2.0_theta60_seed2,oblique_theta60,2.0,1.0,2.0,60.0,2,PARTIAL,0.9948741856017692,0.29846225568053075,11.8874169592594,1.2197591975467943,10,3.766,0.1623,34.384591788969566,True,0.2439,1.5325,2,0.7071067811865475,2.0
P2_0431,supercritical_f2.5_beta1.0_M2.0_theta60_seed1,oblique_theta60,2.5,1.0,2.0,60.0,1,PARTIAL,1.0184052759287174,0.31499275184475234,8.065567438469959,0.8049161676635341,13,2.711,0.3093,41.177218056077244,True,0.05,1.5325,2,0.6324555320336759,2.0
P2_0432,supercritical_f2.5_beta1.0_M2.0_theta60_seed2,oblique_theta60,2.5,1.0,2.0,60.0,2,PARTIAL,1.06581193208036,0.319743579624108,7.818699156342111,0.8049161676635341,12,3.045,0.278,40.361832158028015,True,0.05,1.5325,2,0.6324555320336759,2.0
P2_0433,supercritical_f1.4_beta2.0_M1.0_theta60_seed1,oblique_theta60,1.4,2.0,1.0,60.0,1,PARTIAL,1.7477007203510417,0.5243102161053125,30.621631021322205,2.2894306865174627,4,4.785,0.0831,38.33935311444336,False,0.6934,1.4562,2,0.8451542547285166,2.0
P2_0434,supercritical_f1.4_beta2.0_M1.0_theta60_seed2,oblique_theta60,1.4,2.0,1.0,60.0,2,MEASURABLE,1.5781022506115092,0.1128343109187229,29.0270123921734,2.2894306865174627,3,5.459,0.0715,104.36393300032007,False,0.6934,1.4562,2,0.8451542547285166,2.0
P2_0435,supercritical_f1.5_beta2.0_M1.0_theta60_seed1,oblique_theta60,1.5,2.0,1.0,60.0,1,MEASURABLE,1.6265050777968124,0.12881920216150755,25.57375504559428,1.8709551557156325,4,4.994,0.0792,95.29025911844478,False,0.5715,1.4562,2,0.8164965809277261,2.0
P2_0436,supercritical_f1.5_beta2.0_M1.0_theta60_seed2,oblique_theta60,1.5,2.0,1.0,60.0,2,PARTIAL,1.5494644202011116,0.46483932606033346,25.833512325794903,1.8709551557156325,4,5.317,0.0775,40.466910897489626,False,0.5715,1.4562,2,0.8164965809277261,2.0
P2_0437,supercritical_f1.6_beta2.0_M1.0_theta60_seed1,oblique_theta60,1.6,2.0,1.0,60.0,1,PARTIAL,1.5559428013907826,0.4667828404172347,21.749448942619264,1.580021810024988,5,4.566,0.0912,38.41340385685353,False,0.4367,1.4562,2,0.7905694150420948,2.0
P2_0438,supercritical_f1.6_beta2.0_M1.0_theta60_seed2,oblique_theta60,1.6,2.0,1.0,60.0,2,PARTIAL,1.430619137023027,0.4291857411069081,21.90333958371216,1.580021810024988,5,5.499,0.1087,32.2356915561482,False,0.4367,1.4562,2,0.7905694150420948,2.0
P2_0439,supercritical_f1.8_beta2.0_M1.0_theta60_seed1,oblique_theta60,1.8,2.0,1.0,60.0,1,PARTIAL,1.706793442744347,0.5120380328233041,17.180114343127208,1.200556955364807,5,4.349,0.1415,35.63494104447562,True,0.1327,1.4562,2,0.7453559924999299,2.0
P2_0440,supercritical_f1.8_beta2.0_M1.0_theta60_seed2,oblique_theta60,1.8,2.0,1.0,60.0,2,PARTIAL,1.3671236935561488,0.4101371080668446,17.266690922915036,1.200556955364807,6,4.472,0.136,42.808810823972095,True,0.1327,1.4562,2,0.7453559924999299,2.0
P2_0441,supercritical_f2.0_beta2.0_M1.0_theta60_seed1,oblique_theta60,2.0,2.0,1.0,60.0,1,PARTIAL,1.4370406275491274,0.43111218826473824,14.23789439118121,0.963432989366671,6,4.012,0.1723,35.816841362397675,True,0.05,1.4562,2,0.7071067811865475,2.0
P2_0442,supercritical_f2.0_beta2.0_M1.0_theta60_seed2,oblique_theta60,2.0,2.0,1.0,60.0,2,PARTIAL,1.395333743881322,0.4186001231643966,14.680330559054259,0.963432989366671,7,3.613,0.1424,41.86134106952393,True,0.05,1.4562,2,0.7071067811865475,2.0
P2_0443,supercritical_f2.5_beta2.0_M1.0_theta60_seed1,oblique_theta60,2.5,2.0,1.0,60.0,1,PARTIAL,1.4283366349389994,0.4285009904816998,9.960548750740571,0.6357671179371394,9,2.559,0.2935,40.823851917366774,True,0.05,1.4562,2,0.6324555320336759,2.0
P2_0444,supercritical_f2.5_beta2.0_M1.0_theta60_seed2,oblique_theta60,2.5,2.0,1.0,60.0,2,PARTIAL,1.4948255517993307,0.4484476655397992,9.655679492885545,0.6357671179371394,8,2.893,0.2606,43.13981683185277,True,0.05,1.4562,2,0.6324555320336759,2.0
P2_0445,supercritical_f1.4_beta2.0_M2.0_theta60_seed1,oblique_theta60,1.4,2.0,2.0,60.0,1,MEASURABLE,1.5774950158460952,0.16800321918760913,21.358979793280177,2.2894306865174627,5,5.034,0.1065,106.75960738158375,False,0.6934,1.3762,2,0.8451542547285166,2.0
P2_0446,supercritical_f1.4_beta2.0_M2.0_theta60_seed2,oblique_theta60,1.4,2.0,2.0,60.0,2,MEASURABLE,1.570251314767397,0.16456233778762322,21.575926834849593,2.2894306865174627,4,5.357,0.1048,90.53077080599118,False,0.6934,1.3762,2,0.8451542547285166,2.0
P2_0447,supercritical_f1.5_beta2.0_M2.0_theta60_seed1,oblique_theta60,1.5,2.0,2.0,60.0,1,PARTIAL,1.5070437147229263,0.45211311441687785,17.7441383309289,1.8709551557156325,4,4.606,0.1185,35.41331739701206,False,0.5715,1.3762,2,0.8164965809277261,2.0
P2_0448,supercritical_f1.5_beta2.0_M2.0_theta60_seed2,oblique_theta60,1.5,2.0,2.0,60.0,2,MEASURABLE,1.5093069896604583,0.20451109709899212,17.869688952031616,1.8709551557156325,4,5.539,0.1355,89.37228200946284,False,0.5715,1.3762,2,0.8164965809277261,2.0
P2_0449,supercritical_f1.6_beta2.0_M2.0_theta60_seed1,oblique_theta60,1.6,2.0,2.0,60.0,1,COLLAPSED,,,15.40246867676175,1.580021810024988,6,4.577,0.1224,88.00178620643989,False,0.4367,1.3762,2,0.7905694150420948,2.0
P2_0450,supercritical_f1.6_beta2.0_M2.0_theta60_seed2,oblique_theta60,1.6,2.0,2.0,60.0,2,COLLAPSED,,,16.135916493385743,1.580021810024988,6,4.211,0.1472,62.73908630361346,False,0.4367,1.3762,2,0.7905694150420948,2.0
P2_0451,supercritical_f1.8_beta2.0_M2.0_theta60_seed1,oblique_theta60,1.8,2.0,2.0,60.0,1,PARTIAL,1.5619154789779652,0.4685746436933895,12.035534006584632,1.200556955364807,6,4.395,0.1698,42.88431525375081,True,0.1327,1.3762,2,0.7453559924999299,2.0
P2_0452,supercritical_f1.8_beta2.0_M2.0_theta60_seed2,oblique_theta60,1.8,2.0,2.0,60.0,2,PARTIAL,1.3582406258036408,0.40747218774109223,11.727191000984082,1.200556955364807,6,4.256,0.185,41.95020624723375,True,0.1327,1.3762,2,0.7453559924999299,2.0
P2_0453,supercritical_f2.0_beta2.0_M2.0_theta60_seed1,oblique_theta60,2.0,2.0,2.0,60.0,1,PARTIAL,1.4998524181354311,0.44995572544062934,10.439378954854211,0.963432989366671,6,4.032,0.1965,41.3607168746982,True,0.05,1.3762,2,0.7071067811865475,2.0
P2_0454,supercritical_f2.0_beta2.0_M2.0_theta60_seed2,oblique_theta60,2.0,2.0,2.0,60.0,2,PARTIAL,1.4918468409232992,0.44755405227698974,10.25952965056503,0.963432989366671,5,3.771,0.2021,31.009107919046134,True,0.05,1.3762,2,0.7071067811865475,2.0
P2_0455,supercritical_f2.5_beta2.0_M2.0_theta60_seed1,oblique_theta60,2.5,2.0,2.0,60.0,1,PARTIAL,1.0736437076836565,0.3220931123050969,6.840616555599776,0.6357671179371394,7,2.654,0.2353,42.82736862243008,True,0.05,1.3762,2,0.6324555320336759,2.0
P2_0456,supercritical_f2.5_beta2.0_M2.0_theta60_seed2,oblique_theta60,2.5,2.0,2.0,60.0,2,PARTIAL,1.5473404514658262,0.4854006996248297,6.829349153885367,0.6357671179371394,8,2.357,0.3137,30.297880324501683,True,0.05,1.3762,2,0.6324555320336759,2.0
P2_0457,supercritical_f1.5_beta1.0_M1.0_theta90_seed1,perpendicular,1.5,1.0,1.0,90.0,1,MEASURABLE,1.121503772088905,0.07300989556298772,31.86378098378285,2.334402763094734,8,5.025,0.0651,95.93417090214851,False,0.7247,1.65,2,0.8164965809277261,3.0
P2_0458,supercritical_f1.5_beta1.0_M1.0_theta90_seed2,perpendicular,1.5,1.0,1.0,90.0,2,MEASURABLE,1.0295166002509466,0.0850380711807282,33.3810975310452,2.334402763094734,8,4.658,0.0826,96.6305456947936,False,0.7247,1.65,2,0.8164965809277261,3.0
P2_0459,supercritical_f1.8_beta1.0_M1.0_theta90_seed1,perpendicular,1.8,1.0,1.0,90.0,1,PARTIAL,0.9796618888896794,0.29389856666690384,22.020716839823557,1.4979426232074655,9,4.799,0.1093,35.37580335817131,False,0.4429,1.65,2,0.7453559924999299,3.0
P2_0460,supercritical_f1.8_beta1.0_M1.0_theta90_seed2,perpendicular,1.8,1.0,1.0,90.0,2,PARTIAL,0.9512293980815463,0.28536881942446385,22.70500071669116,1.4979426232074655,10,4.401,0.0904,33.12295035907929,False,0.4429,1.65,2,0.7453559924999299,3.0
P2_0461,supercritical_f2.0_beta1.0_M1.0_theta90_seed1,perpendicular,2.0,1.0,1.0,90.0,1,PARTIAL,0.9177198054550557,0.2753159416365167,17.17478117199108,1.2020815280171306,10,3.892,0.1276,31.23944166189745,True,0.2215,1.65,2,0.7071067811865475,3.0
P2_0462,supercritical_f2.0_beta1.0_M1.0_theta90_seed2,perpendicular,2.0,1.0,1.0,90.0,2,PARTIAL,0.8667620613354415,0.26002861840063246,17.863853842548135,1.2020815280171306,10,4.299,0.1399,39.02186887593099,True,0.2215,1.65,2,0.7071067811865475,3.0
P2_0463,supercritical_f2.5_beta1.0_M1.0_theta90_seed1,perpendicular,2.5,1.0,1.0,90.0,1,PARTIAL,1.2021013094209165,0.36063039282627496,12.418112447915687,0.7932507159582656,13,2.953,0.1797,37.90264115539552,True,0.05,1.65,2,0.6324555320336759,3.0
P2_0464,supercritical_f2.5_beta1.0_M1.0_theta90_seed2,perpendicular,2.5,1.0,1.0,90.0,2,PARTIAL,1.0298783703419527,0.3089635111025858,11.868914305804868,0.7932507159582656,11,3.156,0.2446,42.33860854498966,True,0.05,1.65,2,0.6324555320336759,3.0
P2_0465,supercritical_f1.5_beta1.0_M2.0_theta90_seed1,perpendicular,1.5,1.0,2.0,90.0,1,PARTIAL,1.1311986141868617,0.3393595842560585,22.586087148866184,2.334402763094734,7,5.036,0.116,34.93359073861028,False,0.7247,1.57,2,0.8164965809277261,3.0
P2_0466,supercritical_f1.5_beta1.0_M2.0_theta90_seed2,perpendicular,1.5,1.0,2.0,90.0,2,MEASURABLE,0.9938588159767806,0.11200788856058316,22.699906308452917,2.334402763094734,9,5.159,0.1127,105.06905437389315,False,0.7247,1.57,2,0.8164965809277261,3.0
P2_0467,supercritical_f1.8_beta1.0_M2.0_theta90_seed1,perpendicular,1.8,1.0,2.0,90.0,1,COLLAPSED,,,16.145828985137324,1.4979426232074655,9,4.82,0.1399,94.57663382436374,False,0.4429,1.57,2,0.7453559924999299,3.0
P2_0468,supercritical_f1.8_beta1.0_M2.0_theta90_seed2,perpendicular,1.8,1.0,2.0,90.0,2,COLLAPSED,,,15.86766913264928,1.4979426232074655,8,4.558,0.1435,93.95172832000578,False,0.4429,1.57,2,0.7453559924999299,3.0
P2_0469,supercritical_f2.0_beta1.0_M2.0_theta90_seed1,perpendicular,2.0,1.0,2.0,90.0,1,PARTIAL,1.1545049225617015,0.3463514767685104,12.258672674653258,1.2020815280171306,10,4.16,0.1748,31.67617928455956,True,0.2215,1.57,2,0.7071067811865475,3.0
P2_0470,supercritical_f2.0_beta1.0_M2.0_theta90_seed2,perpendicular,2.0,1.0,2.0,90.0,2,PARTIAL,0.9172461402440377,0.2751738420732113,12.602510903312128,1.2020815280171306,10,4.513,0.1606,36.434020493876126,True,0.2215,1.57,2,0.7071067811865475,3.0
P2_0471,supercritical_f2.5_beta1.0_M2.0_theta90_seed1,perpendicular,2.5,1.0,2.0,90.0,1,PARTIAL,0.9195823552468118,0.2758747065740435,8.342422453153597,0.7932507159582656,13,3.119,0.2651,35.07937500714992,True,0.05,1.57,2,0.6324555320336759,3.0
P2_0472,supercritical_f2.5_beta1.0_M2.0_theta90_seed2,perpendicular,2.5,1.0,2.0,90.0,2,PARTIAL,0.8715650345219542,0.2614695103565863,8.832222940197402,0.7932507159582656,11,3.366,0.2492,30.97781355104379,True,0.05,1.57,2,0.6324555320336759,3.0
P2_0473,supercritical_f1.5_beta2.0_M1.0_theta90_seed1,perpendicular,1.5,2.0,1.0,90.0,1,MEASURABLE,1.5185150881293124,0.13681820944045103,26.30480651389066,1.8537904295164065,5,4.986,0.0901,117.96632638096337,False,0.5635,1.475,2,0.8164965809277261,3.0
P2_0474,supercritical_f1.5_beta2.0_M1.0_theta90_seed2,perpendicular,1.5,2.0,1.0,90.0,2,PARTIAL,1.2872063570066197,0.3861619071019859,26.437365595539866,1.8537904295164065,6,5.109,0.0866,34.32287796012511,False,0.5635,1.475,2,0.8164965809277261,3.0
P2_0475,supercritical_f1.8_beta2.0_M1.0_theta90_seed1,perpendicular,1.8,2.0,1.0,90.0,1,PARTIAL,1.4525736493073589,0.43577209479220763,18.804182621854682,1.1895426713706345,6,4.63,0.1235,39.917893270855515,True,0.1166,1.475,2,0.7453559924999299,3.0
P2_0476,supercritical_f1.8_beta2.0_M1.0_theta90_seed2,perpendicular,1.8,2.0,1.0,90.0,2,PARTIAL,1.444820426146713,0.4334461278440139,18.480224733469502,1.1895426713706345,5,4.368,0.1276,38.7873071134769,True,0.1166,1.475,2,0.7453559924999299,3.0
P2_0477,supercritical_f2.0_beta2.0_M1.0_theta90_seed1,perpendicular,2.0,2.0,1.0,90.0,1,PARTIAL,1.6401299381378978,0.4920389814413693,14.277019773212912,0.9545941546018392,7,3.97,0.1591,38.30863806203382,True,0.05,1.475,2,0.7071067811865475,3.0
P2_0478,supercritical_f2.0_beta2.0_M1.0_theta90_seed2,perpendicular,2.0,2.0,1.0,90.0,2,PARTIAL,1.3030718413201723,0.3909215523960517,14.677469750109617,0.9545941546018392,7,4.323,0.1435,35.70797608371094,True,0.05,1.475,2,0.7071067811865475,3.0
P2_0479,supercritical_f2.5_beta2.0_M1.0_theta90_seed1,perpendicular,2.5,2.0,1.0,90.0,1,PARTIAL,1.3063907497917573,0.3919172249375272,9.715972804008176,0.6299343920845051,10,2.929,0.2503,39.48467511742842,True,0.05,1.475,2,0.6324555320336759,3.0
P2_0480,supercritical_f2.5_beta2.0_M1.0_theta90_seed2,perpendicular,2.5,2.0,1.0,90.0,2,PARTIAL,1.2381756701234423,0.3714527010370327,10.28641720888348,0.6299343920845051,8,3.176,0.2334,39.51521963609616,True,0.05,1.475,2,0.6324555320336759,3.0
P2_0481,supercritical_f1.5_beta2.0_M2.0_theta90_seed1,perpendicular,1.5,2.0,2.0,90.0,1,PARTIAL,1.4706112863992309,0.44118338591976924,18.427839711160637,1.8537904295164065,6,5.033,0.1233,31.15269765881464,False,0.5635,1.395,2,0.8164965809277261,3.0
P2_0482,supercritical_f1.5_beta2.0_M2.0_theta90_seed2,perpendicular,1.5,2.0,2.0,90.0,2,PARTIAL,1.2788425627613411,0.3836527688284023,17.95572975075873,1.8537904295164065,6,4.894,0.1334,44.03321624409007,False,0.5635,1.395,2,0.8164965809277261,3.0
P2_0483,supercritical_f1.8_beta2.0_M2.0_theta90_seed1,perpendicular,1.8,2.0,2.0,90.0,1,PARTIAL,1.2144147382393136,0.36432442147179406,12.200305122386458,1.1895426713706345,6,3.782,0.1655,33.84841986781272,True,0.1166,1.395,2,0.7453559924999299,3.0
P2_0484,supercritical_f1.8_beta2.0_M2.0_theta90_seed2,perpendicular,1.8,2.0,2.0,90.0,2,PARTIAL,1.1469825709062769,0.34409477127188304,12.689795890746515,1.1895426713706345,7,4.189,0.1786,32.841371633977886,True,0.1166,1.395,2,0.7453559924999299,3.0
P2_0485,supercritical_f2.0_beta2.0_M2.0_theta90_seed1,perpendicular,2.0,2.0,2.0,90.0,1,PARTIAL,1.1220593044040978,0.3366177913212293,10.319765759882754,0.9545941546018392,8,3.806,0.1933,39.6233493040151,True,0.05,1.395,2,0.7071067811865475,3.0
P2_0486,supercritical_f2.0_beta2.0_M2.0_theta90_seed2,perpendicular,2.0,2.0,2.0,90.0,2,PARTIAL,0.9719046891670802,0.29157140675012405,10.282502756847801,0.9545941546018392,8,3.421,0.2008,42.66319671994376,True,0.05,1.395,2,0.7071067811865475,3.0
P2_0487,supercritical_f2.5_beta2.0_M2.0_theta90_seed1,perpendicular,2.5,2.0,2.0,90.0,1,PARTIAL,1.4468428342651387,0.4340528502795416,6.886319524119321,0.6299343920845051,8,2.723,0.2898,34.61097512545527,True,0.05,1.395,2,0.6324555320336759,3.0
P2_0488,supercritical_f2.5_beta2.0_M2.0_theta90_seed2,perpendicular,2.5,2.0,2.0,90.0,2,PARTIAL,1.047086259432843,0.31412587782985285,6.960774417495879,0.6299343920845051,9,3.189,0.2814,41.94338265368176,True,0.05,1.395,2,0.6324555320336759,3.0
